  0.30769E-01 -0.48000E-01  0.38950E-01  0.55007E-01 -0.36700E-01  0.10000E-02
  0.30769E-01 -0.46000E-01  0.20240E-01  0.55000E-01 -0.36832E-01  0.10000E-02
  0.30769E-01 -0.44000E-01 -0.20000E-02  0.55000E-01 -0.37212E-01  0.10000E-02
  0.30769E-01 -0.42000E-01 -0.27100E-01  0.55000E-01 -0.37932E-01  0.10000E-02
  0.30769E-01 -0.40000E-01 -0.51900E-01  0.55000E-01 -0.37620E-01  0.10000E-02
  0.30769E-01 -0.38000E-01 -0.55000E-01  0.55000E-01 -0.37423E-01  0.10000E-02
  0.30769E-01 -0.36000E-01 -0.55000E-01  0.55000E-01 -0.37100E-01  0.10000E-02
  0.30769E-01 -0.34000E-01 -0.55000E-01  0.55000E-01 -0.36900E-01  0.10000E-02
  0.30769E-01 -0.32000E-01 -0.55000E-01  0.55000E-01 -0.36438E-01  0.10000E-02
  0.30769E-01 -0.30000E-01 -0.55000E-01  0.55000E-01 -0.36339E-01  0.10000E-02
  0.30769E-01 -0.28000E-01 -0.55000E-01  0.55000E-01 -0.36142E-01  0.10000E-02
  0.30769E-01 -0.26000E-01 -0.55000E-01  0.55000E-01 -0.35802E-01  0.10000E-02
  0.30769E-01 -0.24000E-01 -0.55000E-01  0.55000E-01 -0.35614E-01  0.10000E-02
  0.30769E-01 -0.22000E-01 -0.55000E-01  0.55000E-01 -0.35520E-01  0.10000E-02
  0.30769E-01 -0.20000E-01 -0.55000E-01  0.55000E-01 -0.35333E-01  0.10000E-02
  0.30769E-01 -0.18000E-01 -0.55000E-01  0.55000E-01 -0.34988E-01  0.10000E-02
  0.30769E-01 -0.16000E-01 -0.55000E-01  0.55000E-01 -0.34814E-01  0.10000E-02
  0.30769E-01 -0.14000E-01 -0.55000E-01  0.55000E-01 -0.34728E-01  0.10000E-02
  0.30769E-01 -0.12000E-01 -0.55000E-01  0.55000E-01 -0.34554E-01  0.10000E-02
  0.30769E-01 -0.10000E-01 -0.55000E-01  0.55000E-01 -0.34295E-01  0.10000E-02
  0.30769E-01 -0.80000E-02 -0.55000E-01  0.55000E-01 -0.34089E-01  0.10000E-02
  0.30769E-01 -0.60000E-02 -0.55000E-01  0.55000E-01 -0.33936E-01  0.10000E-02
  0.30769E-01 -0.40000E-02 -0.55000E-01  0.55000E-01 -0.33859E-01  0.10000E-02
  0.30769E-01 -0.20000E-02 -0.55000E-01  0.55000E-01 -0.33706E-01  0.10000E-02
  0.30769E-01  0.00000E+00 -0.55000E-01  0.55000E-01 -0.33553E-01  0.10000E-02
  0.30769E-01  0.20000E-02 -0.55000E-01  0.55000E-01 -0.33476E-01  0.10000E-02
  0.30769E-01  0.40000E-02 -0.55000E-01  0.55000E-01 -0.33104E-01  0.10000E-02
  0.30769E-01  0.60000E-02 -0.55000E-01  0.55000E-01 -0.32975E-01  0.10000E-02
  0.30769E-01  0.80000E-02 -0.55000E-01  0.55000E-01 -0.32847E-01  0.10000E-02
  0.30769E-01  0.10000E-01 -0.55000E-01  0.55000E-01 -0.32782E-01  0.10000E-02
  0.30769E-01  0.12000E-01 -0.55000E-01  0.55000E-01 -0.32654E-01  0.10000E-02
  0.30769E-01  0.14000E-01 -0.55000E-01  0.55000E-01 -0.32525E-01  0.10000E-02
  0.30769E-01  0.16000E-01 -0.55000E-01  0.55000E-01 -0.32461E-01  0.10000E-02
  0.30769E-01  0.18000E-01 -0.55000E-01  0.55000E-01 -0.32332E-01  0.10000E-02
  0.30769E-01  0.20000E-01 -0.55000E-01  0.55000E-01 -0.32268E-01  0.10000E-02
  0.30769E-01  0.22000E-01 -0.55000E-01  0.55000E-01 -0.31500E-01  0.10000E-02
  0.30769E-01  0.24000E-01 -0.55000E-01  0.54700E-01 -0.30350E-01  0.10000E-02
  0.30769E-01  0.26000E-01 -0.55003E-01  0.53300E-01 -0.29500E-01  0.10000E-02
  0.30769E-01  0.28000E-01 -0.55000E-01  0.51900E-01 -0.29050E-01  0.10000E-02
  0.30769E-01  0.30000E-01 -0.55000E-01  0.50400E-01 -0.28300E-01  0.10000E-02
  0.30769E-01  0.32000E-01 -0.55000E-01  0.49000E-01 -0.27850E-01  0.10000E-02
  0.30769E-01  0.34000E-01 -0.55006E-01  0.47700E-01 -0.27150E-01  0.10000E-02
  0.30769E-01  0.36000E-01 -0.55000E-01  0.46300E-01 -0.26550E-01  0.10000E-02
  0.30769E-01  0.38000E-01 -0.55000E-01  0.40900E-01 -0.24233E-01  0.10000E-02
  0.30769E-01  0.40000E-01 -0.55006E-01  0.34400E-01 -0.23397E-01  0.10000E-02
  0.30769E-01  0.42000E-01 -0.55000E-01  0.28000E-01 -0.22626E-01  0.10000E-02
  0.30769E-01  0.44000E-01 -0.55006E-01  0.21600E-01 -0.21662E-01  0.10000E-02
  0.30769E-01  0.46000E-01 -0.55000E-01  0.15300E-01 -0.20913E-01  0.10000E-02
  0.30769E-01  0.48000E-01 -0.55006E-01  0.90000E-02 -0.20300E-01  0.10000E-02
  0.30769E-01  0.50000E-01 -0.55000E-01  0.27000E-02 -0.20005E-01  0.10000E-02
